bus,x,y
bus54,14.474473556281529,48.131238356019914
bus55,14.741579385848603,47.9884019366051
bus56,15.0235995206552,47.99101048067854
bus57,15.0678775936078,47.886922975072366
bus58,15.096999852051741,47.94169472882997
bus59,15.096946004710277,47.94221570749688
bus60,15.477417840250853,47.930458407006405
bus61,15.266405982024645,47.880267139835134
bus62,15.615768806628276,48.04499487938296
bus63,15.613341933971597,48.11103529605842
bus64,15.617424903723409,48.110908011528174
bus65,15.617430210629573,48.11089860510824
bus66,15.689485546251221,48.22495100697804
bus67,15.689485546251221,48.22495100697804
bus68,15.60690626586013,48.19959332269883
bus69,15.26960439796249,48.2179446776423
bus70,15.180976230802779,48.185501030187666
bus71,15.04796780428108,48.14666514123753
bus72,15.04796780428108,48.14666514123753
bus73,14.90930653388626,48.11210569766892
bus74,14.866789050407537,48.11209674380014
bus75,14.811798431040447,48.062719422645536
bus76,14.829541028041756,47.89032071890559
bus77,16.097799180826723,47.95368747306076
bus78,16.05588577913559,47.86773015287693
bus79,16.039883119188683,48.003942104156636
bus80,16.039883119188683,48.003942104156636
bus81,16.103774000939566,47.7259195495914
bus82,16.0652158830535,47.70748251840189
bus83,16.0652158830535,47.70748251840189
bus84,16.031259655078532,47.71041222865962
bus85,16.12637199619666,47.610622332618235
bus86,16.167664387733083,47.70462315200392
bus87,16.269047330327535,47.815859500006916
bus88,16.246052485580947,47.83638190976236
bus89,16.185459036445348,47.92439800470619
bus90,15.905998220252211,48.20596997169989
bus91,16.041607938124287,48.31315924037724
bus92,15.917854422480199,48.32468663676302
bus93,15.88532259726386,48.32895772069855
bus94,15.88532259726386,48.32895772069855
bus95,15.88532259726386,48.32895772069855
bus96,16.339278777819338,48.33264706643025
bus97,16.504446253135363,48.360932518110104
bus98,16.693261839246375,48.35152051205364
bus99,16.71336373640905,48.34392613134058
bus100,16.91919563019953,48.12209157775407
bus101,16.767693874490924,48.033741026037426
bus102,16.83788176273521,48.08107078654653
bus103,16.864798377283012,48.09575546252475
bus104,16.568986941466,48.47429154735638
bus105,16.622701883427347,48.543298742943534
bus106,16.798952582082922,48.6059906755181
bus107,16.798952582082922,48.6059906755181
bus108,16.798952582082922,48.6059906755181
bus109,16.749155839056332,48.625896242115225
bus110,16.62996573146797,48.65545190933702
bus111,16.383263501624327,48.71484943409462
bus112,16.071049978048755,48.559308703587185
bus113,16.205767489701184,48.39343435206354
bus114,15.855189693910422,48.37320198066244
bus115,15.70557487053656,48.39405606719523
bus116,15.70557487053656,48.39405606719523
bus117,15.689241480282517,48.40924180490794
bus118,15.33275148366134,48.592361063658885
bus119,15.179665898114727,48.599112592383996
bus120,14.991102586712207,48.572095047270636
bus121,14.988520156722165,48.76167295966753
bus122,15.103623760561137,48.854905004836205
bus123,15.275804978218229,48.80692006178315
bus124,15.632729225890131,48.647766151756706
bus125,15.83193803470104,48.66332895812824
bus126,15.256717858035056,48.30196472553179
bus127,15.737270614694681,48.26876549668046
bus128,16.695629572482545,48.03201062535795
bus129,16.695629572482545,48.03201062535795
bus130,16.24079756301021,48.356740355413216
bus131,15.389744567534503,48.197445431652696
bus132,15.39067078158535,48.089344546902325
bus133,15.6530226340114,48.27232665848708
bus134,15.651018384940452,48.40810530540367
bus135,15.60638626930778,48.406618254091
bus136,15.134004623896999,48.1109485773193
bus137,15.711857578016522,48.28451706780283
bus138,15.442889355792872,48.589815849231385
bus139,15.693114132949807,48.48073623909636
