id,name,active,length,i_max,v_ref,r,x,c,comm,decomm,scenario,from_node,to_node,s_max,type,references,from_cc,to_cc,wkt
37166.0,402,1,33.72,2180.0,380.0,0.0216,0.2922,0.0,2024-01-01,2100/01/01,AUT,37052.0,30007.0,1434.830888990058,,,,,"LINESTRING (359868.98957263 325058.04255594505, 359846.9676903141 325008.9521099493, 359830.3083729717 324936.9867633424, 359567.6292074849 324718.8487252842, 359285.5934962807 324484.65168232453, 359016.2975131875 324261.05983052053, 358742.1805334794 324207.2032674103, 358441.93573751743 324148.2311016308, 358130.16270703694 324086.9998444404, 357843.13173382706 324030.65361498634, 357530.1847284319 323969.22882339655, 357269.7484276741 323918.13117029483, 357186.161425736 323871.1474992243, 356901.0744729618 323710.9048024463, 356642.12371698365 323565.36508704803, 356372.74650336 323413.97883671813, 356081.1477083336 323250.1335476104, 355836.47963596275 323112.65779951215, 355675.3495457742 322892.00765806827, 355431.3412051995 322734.98263613594, 355177.56262674095 322573.4739316745, 354864.5759222258 322679.24561663996, 354682.96303854807 322740.09950637247, 354462.99932093354 322604.65739385434, 354244.57153778116 322469.7782560956, 354070.11566080275 322240.449911049, 353858.21664461744 321962.5061677421, 353608.35011608433 321893.7030562399, 353280.8942384364 321804.44110413536, 353018.8012369238 321697.33798962075, 352826.98014110804 321617.18027041527, 352573.17946478445 321270.3980774807, 352376.3139922494 320999.0873221934, 352275.49848754687 320863.209096669, 352142.38670590596 320683.33787305513, 351863.69432397396 320305.84540784504, 351738.1244054446 320145.60468278476, 351644.5692890959 319329.3009423396, 351765.09606854786 318616.07343509205, 351714.45509450417 318506.0459682396, 351589.5042181871 318232.81022610446, 351505.61775420565 318051.1209791008, 351396.52961049904 317814.1191271847, 351288.7397353247 317579.9759307775, 351166.5706881087 317311.39950448234, 351359.13804609707 317049.05945190176, 351558.05353643064 316778.08238743915, 351680.8794801205 316610.76297385705, 351811.91819313966 316432.27602314577, 351942.04294236365 316255.0442438033, 352080.38215114747 316066.62337848573, 352184.7374529154 315924.49367801973, 352388.9360037233 315646.4112889133, 352487.8414938902 315511.7218918506, 352760.93196577294 315139.8504726961, 352869.34171231446 314992.24350038473, 353082.7978822948 314701.6191292976, 353031.22842665465 314497.928320622, 352874.90545107285 313880.5805357173, 352812.2962707634 313633.3452228958, 352769.651688873 313464.97270331514, 352686.1785236071 313135.37147112284, 352667.5565624259 313061.8335651291, 352360.2183648897 312433.40688052285, 352283.5797333371 312276.7149982978, 352219.07230593835 312144.82175033016, 352100.13281152264 311901.6613317217, 351850.894749289 311849.939088159, 351484.79848854174 311775.734704471, 351298.78975528176 311737.9429212857, 350943.3464737786 311668.4631018915, 350706.1196977863 311629.1925144453, 350430.81476815545 311644.9994253202, 350087.79186250496 311664.7249808839, 349889.35704807146 311676.14048111625, 349648.26276125765 311597.5226203624, 349464.97645407834 311537.7586782832, 349125.42221913906 311427.05090753664, 348883.45398230135 311351.4500424401, 348614.52945942536 311260.53329231706, 348320.8143678127 311349.0297000107, 348007.97380392597 311443.3216146736, 347737.078394014 311524.9777675685, 347519.38816469524 311590.60257737996, 347251.35802702815 311671.42197678826, 347001.8147939924 311671.1423306159, 346709.1770118691 311670.81694899325, 346388.8520436581 311670.49027511774, 346095.54111490265 311670.2012220657, 345748.9431554987 311669.88193606614, 345426.1784750009 311669.60732411616, 345123.194449268 311669.3555467093, 344851.6518505004 311669.1481665238, 344723.9027987075 311440.6078695544, 344619.72432504373 311254.25058457797, 344500.8005959814 311041.5034901606, 344366.14094401966 310800.63179922185, 344204.98309268156 310512.37686485634, 344085.2832313168 310298.3001949856, 343992.2445946099 310131.88727871, 343870.49087920366 309914.1442207253, 343760.3378027263 309717.1660033642, 343619.5875610744 309465.4651774223, 343565.0197017798 309101.5564288152, 343525.5708787064 308843.5459386157, 343328.0221383138 308621.00248217897, 343233.10925302707 308508.1122971075, 343134.6844472862 308393.96806999954, 342997.5216151726 308237.04135266034, 342859.1881361583 308082.4408126551, 342710.05175553716 307910.4539325923, 342552.32492742944 307727.73977219354, 342460.35233114316 307627.48122217663, 342337.0277804253 307590.02579227486, 342047.95724194817 307516.3158523386, 341681.96534044255 307409.367294316, 341484.6877078598 307353.7530344478, 341359.09115878737 307316.81815036724, 341250.2265938274 307056.975496592, 341210.48109318694 306667.17576896225, 340961.4894821828 306522.0432292436, 340818.32155512617 306438.66429724084)"
31040.0,435C,1,8.86,2000.0,380.0,0.0214,0.3149,0.0,2024-01-01,2100/01/01,AUT,31001.0,30004.0,1316.3586137523466,,,,,"LINESTRING (673538.8887970543 455104.2953418218, 673633.3756953762 454980.74651044444, 673950.9761211516 454815.5595757059, 674258.5936174006 454656.14908475557, 674564.9430874361 454501.79075804236, 674862.4131398692 454344.0562273165, 675159.7203695526 454189.6446532445, 675457.5555305103 454034.5493649907, 675754.3395351788 453881.1546983734, 676047.8081238298 453729.25266948494, 676334.7581174787 453579.97002598876, 676674.2222249582 453594.9275092231, 676996.7293681748 453607.53775680094, 677292.702521092 453620.2114565452, 677633.1115826006 453634.502475899, 677930.4454577159 453647.0401763519, 678241.7504671591 453662.8890960266, 678521.1087895359 453671.5575020166, 678788.5364989333 453682.88239832385, 679050.478061314 453694.1228235597, 679327.3885202928 453705.33870736806, 679593.1868570654 453541.9412991173, 679828.7341085025 453397.6399193372, 680093.4284413089 453234.47806884267, 680355.4807140741 453073.0584860435, 680636.2593837036 452900.94844922423, 680904.1760984324 452737.10937408876, 681164.6565967408 452576.82794103184, 681424.7214286614 452417.4054428836, 681602.3339907582 452308.6981339695)"
33334.0,,1,53.83,2250.0,380.0,0.0206,0.3112,0.0,2024-01-01,2100/01/01,AUT,33046.0,30001.0,1480.90344047139,,,,,"LINESTRING (588842.0860973803 495302.94660543866, 588881.8543671634 495440.9069648626, 588814.7642854687 495693.7385259094, 588757.6632417756 496066.5709986328, 588710.2564308314 496416.4188740049, 588470.154987897 496625.1408189881, 588218.8568656523 496845.5196685592, 587982.7775218533 497053.880830887, 587698.5249813566 497303.3169333883, 587640.1871467552 497560.43995550286, 587566.4958829852 497887.8400444455, 587496.4598490921 498199.49866033497, 587426.6207134434 498508.49514654296, 587356.6166111985 498817.06459081976, 587286.3847152106 499128.50851971906, 587227.7711277516 499384.14812887984, 587178.5948670475 499604.48991485534, 587317.3499702613 499778.7498461617, 587569.2880846462 499981.6356723164, 587908.2200119608 500252.4298660666, 588204.8566854275 500489.95072172437, 588427.403301961 500668.15715439105, 588430.6305672973 500992.4056301283, 588432.9660599052 501311.9313556125, 588435.7912993156 501641.8070831276, 588438.6833890876 501971.6298478234, 588441.872109479 502302.0745699006, 588445.0878048892 502635.9466361904, 588447.0736649882 502913.872932534, 588449.4747007987 503189.9444234493, 588452.2630440614 503510.26662238716, 588455.5737233973 503807.34733446076, 588458.859466356 504115.32856251043, 588460.899944409 504395.02705114125, 588463.8226273225 504752.46313747024, 588466.93886064 505044.9117380434, 588469.5226202067 505334.36218770075, 588524.3878472681 505612.6221219019, 588581.485386161 505900.06638184976, 588636.3731271985 506179.741828842, 588685.4777290435 506433.98936232086, 588733.1864700794 506672.86369099584, 588791.3891720197 506968.5240889664, 588810.8222090007 507216.3498992255, 588834.7534975777 507525.04745902395, 588857.3454715856 507819.1964502853, 588883.2347194136 508136.7916213014, 588909.6283747456 508468.8758720256, 588936.2577138101 508798.61034505896, 588961.4976399767 509125.6857997215, 588984.9239808884 509426.3169090636, 589008.66370523 509751.07510807586, 589036.4696913415 510073.9987162396, 589061.5696576498 510402.81862675387, 589087.1783325041 510716.49424282147, 589110.9308075524 511028.4631241028, 589358.405990462 511284.92480803427, 589549.7046303186 511488.4762052077, 589746.9085924255 511695.77800200484, 589924.0684662669 511882.980438946, 590096.5275029102 512065.0499081033, 590306.4112415676 512283.77134456247, 590262.4734944724 512589.90467243094, 590213.5510683623 512931.0253215495, 590169.8596749326 513225.92174856167, 590133.2386435897 513473.26406501944, 590090.7201815151 513768.2114725545, 590049.3116621212 514051.1599873293, 590014.4310607124 514281.88631562435, 589978.2748682308 514548.80174941034, 589939.9539106812 514815.3123423656, 589900.3321399805 515077.87586577295, 589854.5839768684 515395.0678494639, 589812.5243500584 515684.85029860376, 589793.7856184435 515983.1349548991, 589774.1662663604 516327.78950802534, 589753.6515580114 516671.39159642946, 589737.6003002442 516955.516355692, 589721.0576285465 517234.85299014824, 589704.6002989896 517516.9960814412, 589687.0587689183 517805.36662472837, 589666.5345946796 518144.69900912483, 589648.6388888119 518465.09635466395, 589788.0029792115 518750.7650851384, 589915.7044608389 519013.18081450753, 590057.1968638095 519304.4456950632, 590177.3841888793 519549.87791887217, 590303.4704763418 519809.3140703245, 590410.6269171461 520027.44410946406, 590535.4987675386 520282.5300847853, 590675.0145833564 520569.73243110126, 590815.2292912563 520856.35039783997, 590932.516087424 521098.13494041807, 591038.0184526843 521415.24308604543, 591132.4760801994 521701.7943996762, 591220.4035883101 521969.30775318755, 591307.4715275313 522231.55476364394, 591417.5050119883 522564.17582206277, 591513.4305435785 522854.61199477705, 591614.9493122698 523158.275263617, 591627.4218132799 523463.549518581, 591643.9366046499 523805.05863024347, 591658.8062578894 524121.928042474, 591670.2823926685 524393.6187534521, 591684.1899840904 524718.1441969962, 591699.3386309606 525058.4419832767, 591713.9106615917 525363.8007618774, 591726.6207804892 525650.3972068686, 591739.7827958832 525949.8916441242, 591943.5751108555 526239.2106528871, 592130.0416660161 526505.9971265987, 592286.3645540279 526727.1914448368, 592443.6214471047 526953.8175388675, 592586.9235385671 527160.0330099756, 592767.6110945618 527420.0521969143, 592981.6706529347 527718.9145895909, 593243.4204766339 528093.4521932777, 593433.8270208841 528361.9888665865, 593504.2996944989 528652.8711340006, 593578.6424380507 528962.5533602232, 593656.1645232746 529281.5339725023, 593733.4281365591 529601.7648053569, 593811.2805693885 529923.263385952, 593888.315689102 530242.477771228, 593892.0803824102 530258.108696413, 593965.7565634624 530564.0106065287, 594043.8668867213 530883.9881860605, 594114.09305085 531173.5513381641, 594182.5189172893 531453.142452312, 594256.8062568041 531762.8938787556, 594332.9077175246 532079.5171801399, 594357.296513408 532349.0854653746, 594385.3753171749 532660.7550730834, 594411.098105744 532945.0996525368, 594437.5268185667 533230.0361886511, 594464.6331796867 533531.5841716944, 594488.3085746593 533796.0579984726, 594514.008306203 534069.8240082401, 594537.5008969717 534332.9910223794, 594565.9577709732 534650.3075241597, 594595.0993105219 534974.0117692433, 594830.7868631915 535154.849128273, 595079.2132713685 535345.3427651699, 595312.5564577612 535524.0632162802, 595510.0693284036 535676.1371815293, 595718.1818822378 535835.8680175308, 595858.9513660313 536228.8411487744, 595980.6908081146 536568.7104915315, 596123.6074948409 536967.729634559, 596237.0814106555 537284.5827282218, 596254.1840404406 537332.3391285255, 596378.5097081172 537679.4989763501, 596622.3739718585 537881.9043261348, 596859.3272498078 538078.5981240305, 597114.3316485914 538290.2764734881, 597377.8274676099 538509.0244247846, 597624.7704163906 538714.0629834817, 597878.7520032076 538924.963857398, 598125.5666655467 539129.9211079061, 598367.583770556 539330.9184173652, 598624.2725651013 539544.1294547073, 598860.946330457 539740.7247433026, 599107.969858258 539945.9351455364, 599309.6376122148 540113.4837994234, 599470.8290711445 540247.4075463957, 599659.8728907031 540404.4825044769, 599889.0303826916 540594.9088109627, 600083.1077113706 540756.1912499934, 600277.1310787739 540917.4455142438, 600499.8045353778 541102.5308708028, 600756.0207349316 541230.4017786405, 601028.5559127503 541366.435182356, 601276.6423677016 541490.2728436409, 601534.3068635988 541618.9208699436, 601830.8137012756 541766.9651790954, 602092.7276380454 541897.7587476709, 602341.889484083 542022.2054927197, 602599.7463017424 542150.9993491871, 602719.80054359 542464.688665738)"
33335.0,434A,1,53.83,2250.0,380.0,0.0206,0.3112,0.0,2024-01-01,2100/01/01,AUT,33046.0,30001.0,1480.90344047139,,,,,"LINESTRING (588861.5067706078 495304.8757992101, 588881.8543671634 495440.9069648626, 588814.7642854687 495693.7385259094, 588757.6632417756 496066.5709986328, 588710.2564308314 496416.4188740049, 588470.154987897 496625.1408189881, 588218.8568656523 496845.5196685592, 587982.7775218533 497053.880830887, 587698.5249813566 497303.3169333883, 587640.1871467552 497560.43995550286, 587566.4958829852 497887.8400444455, 587496.4598490921 498199.49866033497, 587426.6207134434 498508.49514654296, 587356.6166111985 498817.06459081976, 587286.3847152106 499128.50851971906, 587227.7711277516 499384.14812887984, 587178.5948670475 499604.48991485534, 587317.3499702613 499778.7498461617, 587569.2880846462 499981.6356723164, 587908.2200119608 500252.4298660666, 588204.8566854275 500489.95072172437, 588427.403301961 500668.15715439105, 588430.6305672973 500992.4056301283, 588432.9660599052 501311.9313556125, 588435.7912993156 501641.8070831276, 588438.6833890876 501971.6298478234, 588441.872109479 502302.0745699006, 588445.0878048892 502635.9466361904, 588447.0736649882 502913.872932534, 588449.4747007987 503189.9444234493, 588452.2630440614 503510.26662238716, 588455.5737233973 503807.34733446076, 588458.859466356 504115.32856251043, 588460.899944409 504395.02705114125, 588463.8226273225 504752.46313747024, 588466.93886064 505044.9117380434, 588469.5226202067 505334.36218770075, 588524.3878472681 505612.6221219019, 588581.485386161 505900.06638184976, 588636.3731271985 506179.741828842, 588685.4777290435 506433.98936232086, 588733.1864700794 506672.86369099584, 588791.3891720197 506968.5240889664, 588810.8222090007 507216.3498992255, 588834.7534975777 507525.04745902395, 588857.3454715856 507819.1964502853, 588883.2347194136 508136.7916213014, 588909.6283747456 508468.8758720256, 588936.2577138101 508798.61034505896, 588961.4976399767 509125.6857997215, 588984.9239808884 509426.3169090636, 589008.66370523 509751.07510807586, 589036.4696913415 510073.9987162396, 589061.5696576498 510402.81862675387, 589087.1783325041 510716.49424282147, 589110.9308075524 511028.4631241028, 589358.405990462 511284.92480803427, 589549.7046303186 511488.4762052077, 589746.9085924255 511695.77800200484, 589924.0684662669 511882.980438946, 590096.5275029102 512065.0499081033, 590306.4112415676 512283.77134456247, 590262.4734944724 512589.90467243094, 590213.5510683623 512931.0253215495, 590169.8596749326 513225.92174856167, 590133.2386435897 513473.26406501944, 590090.7201815151 513768.2114725545, 590049.3116621212 514051.1599873293, 590014.4310607124 514281.88631562435, 589978.2748682308 514548.80174941034, 589939.9539106812 514815.3123423656, 589900.3321399805 515077.87586577295, 589854.5839768684 515395.0678494639, 589812.5243500584 515684.85029860376, 589793.7856184435 515983.1349548991, 589774.1662663604 516327.78950802534, 589753.6515580114 516671.39159642946, 589737.6003002442 516955.516355692, 589721.0576285465 517234.85299014824, 589704.6002989896 517516.9960814412, 589687.0587689183 517805.36662472837, 589666.5345946796 518144.69900912483, 589648.6388888119 518465.09635466395, 589788.0029792115 518750.7650851384, 589915.7044608389 519013.18081450753, 590057.1968638095 519304.4456950632, 590177.3841888793 519549.87791887217, 590303.4704763418 519809.3140703245, 590410.6269171461 520027.44410946406, 590535.4987675386 520282.5300847853, 590675.0145833564 520569.73243110126, 590815.2292912563 520856.35039783997, 590932.516087424 521098.13494041807, 591038.0184526843 521415.24308604543, 591132.4760801994 521701.7943996762, 591220.4035883101 521969.30775318755, 591307.4715275313 522231.55476364394, 591417.5050119883 522564.17582206277, 591513.4305435785 522854.61199477705, 591614.9493122698 523158.275263617, 591627.4218132799 523463.549518581, 591643.9366046499 523805.05863024347, 591658.8062578894 524121.928042474, 591670.2823926685 524393.6187534521, 591684.1899840904 524718.1441969962, 591699.3386309606 525058.4419832767, 591713.9106615917 525363.8007618774, 591726.6207804892 525650.3972068686, 591739.7827958832 525949.8916441242, 591943.5751108555 526239.2106528871, 592130.0416660161 526505.9971265987, 592286.3645540279 526727.1914448368, 592443.6214471047 526953.8175388675, 592586.9235385671 527160.0330099756, 592767.6110945618 527420.0521969143, 592981.6706529347 527718.9145895909, 593243.4204766339 528093.4521932777, 593433.8270208841 528361.9888665865, 593504.2996944989 528652.8711340006, 593578.6424380507 528962.5533602232, 593656.1645232746 529281.5339725023, 593733.4281365591 529601.7648053569, 593811.2805693885 529923.263385952, 593892.0803824102 530258.108696413, 593965.7565634624 530564.0106065287, 594043.8668867213 530883.9881860605, 594114.09305085 531173.5513381641, 594182.5189172893 531453.142452312, 594256.8062568041 531762.8938787556, 594332.9077175246 532079.5171801399, 594357.296513408 532349.0854653746, 594385.3753171749 532660.7550730834, 594411.098105744 532945.0996525368, 594437.5268185667 533230.0361886511, 594464.6331796867 533531.5841716944, 594488.3085746593 533796.0579984726, 594514.008306203 534069.8240082401, 594537.5008969717 534332.9910223794, 594565.9577709732 534650.3075241597, 594595.0993105219 534974.0117692433, 594830.7868631915 535154.849128273, 595079.2132713685 535345.3427651699, 595312.5564577612 535524.0632162802, 595510.0693284036 535676.1371815293, 595718.1818822378 535835.8680175308, 595858.9513660313 536228.8411487744, 595980.6908081146 536568.7104915315, 596123.6074948409 536967.729634559, 596254.1840404406 537332.3391285255, 596378.5097081172 537679.4989763501, 596622.3739718585 537881.9043261348, 596859.3272498078 538078.5981240305, 597114.3316485914 538290.2764734881, 597377.8274676099 538509.0244247846, 597624.7704163906 538714.0629834817, 597878.7520032076 538924.963857398, 598125.5666655467 539129.9211079061, 598367.583770556 539330.9184173652, 598624.2725651013 539544.1294547073, 598860.946330457 539740.7247433026, 599107.969858258 539945.9351455364, 599309.6376122148 540113.4837994234, 599470.8290711445 540247.4075463957, 599659.8728907031 540404.4825044769, 599889.0303826916 540594.9088109627, 600083.1077113706 540756.1912499934, 600277.1310787739 540917.4455142438, 600499.8045353778 541102.5308708028, 600756.0207349316 541230.4017786405, 601028.5559127503 541366.435182356, 601276.6423677016 541490.2728436409, 601534.3068635988 541618.9208699436, 601830.8137012756 541766.9651790954, 602092.7276380454 541897.7587476709, 602341.889484083 542022.2054927197, 602599.7463017424 542150.9993491871, 602719.80054359 542464.688665738, 602719.80054359 542464.688665738)"
31039.0,443C,1,8.86,2000.0,380.0,0.0214,0.3149,0.0,2024-01-01,2100/01/01,AUT,31001.0,30003.0,1316.3586137523466,,,,,"LINESTRING (673508.4603782335 455063.5688355286, 673633.3756953762 454980.74651044444, 673950.9761211516 454815.5595757059, 674258.5936174006 454656.14908475557, 674564.9430874361 454501.79075804236, 674862.4131398692 454344.0562273165, 675159.7203695526 454189.6446532445, 675457.5555305103 454034.5493649907, 675754.3395351788 453881.1546983734, 676047.8081238298 453729.25266948494, 676334.7581174787 453579.97002598876, 676674.2222249582 453594.9275092231, 676996.7293681748 453607.53775680094, 677292.702521092 453620.2114565452, 677633.1115826006 453634.502475899, 677930.4454577159 453647.0401763519, 678241.7504671591 453662.8890960266, 678521.1087895359 453671.5575020166, 678788.5364989333 453682.88239832385, 679050.478061314 453694.1228235597, 679327.3885202928 453705.33870736806, 679593.1868570654 453541.9412991173, 679828.7341085025 453397.6399193372, 680093.4284413089 453234.47806884267, 680355.4807140741 453073.0584860435, 680355.4807140741 453073.0584860435, 680636.2593837036 452900.94844922423, 680904.1760984324 452737.10937408876, 681164.6565967408 452576.82794103184, 681424.7214286614 452417.4054428836, 681603.2183064915 452309.78941721487)"
36195.0,475 (KT),1,33.72,1920.0,380.0,0.0216,0.3141,0.0,2024-01-01,2100/01/01,AUT,36029.0,30005.0,1263.7042692022528,,,,,"LINESTRING (559245.059501667 335781.6007034201, 559201.5169226638 335686.63027997327, 559360.3803906864 335403.83856091666, 559519.675041282 335120.29517650226, 559677.8396040644 334838.79313793837, 560013.6849463505 334781.5540465797, 560383.5178680399 334718.5492573876, 560700.9974053407 334666.5887054731, 561009.7943064378 334689.84388520534, 561305.2560539957 334712.1075026513, 561599.4456385958 334734.295650094, 561943.8928236527 334760.29501174774, 562249.799256997 334783.39161335235, 562446.0751771695 334505.04870197625, 562656.3593512751 334206.86147080746, 562828.3945433266 333962.931182797, 562993.7808390823 333728.4397425718, 563149.4385346149 333507.76019452466, 563311.835698457 333277.51957965514, 563389.9230116331 333015.8300525552, 563473.0748390679 332746.2760342817, 563568.0321280832 332438.4580435396, 563674.7732375549 332092.45377363893, 563753.4783281428 331837.33371466864, 564037.438508357 331695.199264587, 564296.7672188242 331565.4148492411, 564516.002678487 331455.6979303898, 564762.9482357113 331332.1272710717, 565040.0205299566 331193.49490663124, 565341.9564536586 331042.4488624636, 565527.218835143 330845.4892954279, 565753.2196216824 330605.22324678843, 565946.4099157964 330399.8587737586, 566152.3577737913 330180.93764317874, 566369.7287863692 329949.90239295963, 566649.3350716163 329780.18255674606, 566881.8559665808 329639.0586265584, 567088.6590400885 329513.5628428503, 567294.485595412 329388.65798955486, 567543.5942168481 329237.49797200755, 567809.6919262058 329076.05500722094, 568099.0468961174 328900.5063268234, 568344.8196684384 328751.4301214575, 568626.7690195318 328580.4103267746, 568945.6065072019 328513.82716525416, 569247.8949419674 328450.6999595268, 569502.2875778254 328397.4670126449, 569657.618135298 328115.60962062294, 569825.0517628609 327808.3744122929, 569978.7622848278 327523.0981962926, 570157.8920514034 327197.6721268542, 570410.3437413673 327070.7170874641, 570650.4625367231 326949.96657735726, 570931.095260776 326808.8558601921, 571230.6982607155 326653.82913292263, 571495.9902352211 326520.0179693226, 571751.1233481586 326392.417518105, 572051.786686537 326245.5225886547, 572344.649073901 326098.36036398506, 572456.6579779044 325890.67393995007, 572576.9524251774 325673.701732055, 572684.5211961806 325481.66718018195, 572803.2819103649 325256.037614596, 572965.6849982089 324965.1372593486, 573085.7439904027 324749.3570630234, 573232.1107478917 324483.501573307, 573187.8489672572 324161.1964639044, 573148.8964393261 323862.71794013807, 573111.3466021186 323572.0191450898, 573059.1392662629 323170.37548564945, 573016.63215446 322819.0261038727, 572966.6418304346 322453.75008601387, 572929.2973014682 322154.4642365542, 573179.0344609171 321903.65732752555, 573441.3213314853 321642.37501738, 573690.4994525436 321392.30583215493, 573948.3594561855 321144.1573518773, 574202.3753448119 320885.5775360712, 574451.7406193139 320639.11293376837, 574734.9074840078 320419.65863470227, 575023.3361732354 320187.01873419376, 575268.5841002928 319995.7693756106, 575527.1999083051 319793.3389091915, 575736.1216468277 319628.25298186793, 575782.0736762537 319591.9425747086, 576074.5427585926 319371.4456263685, 576344.7773073154 319148.41237902443, 576618.1837050996 318943.0415407489, 576879.304715496 318735.58251967805, 576920.3790213501 318388.4661105792, 576954.1175055257 318075.5327885981, 576990.8353937874 317772.25035953044, 577192.8197972476 317593.9749218249, 577439.1853183093 317378.13716474886, 577702.1739895417 317158.22504281456, 577617.5153143203 316810.28971453407, 577538.9559735919 316487.4107078819, 577462.1258806793 316169.2989339441, 577371.0630173677 315796.3373307148, 577280.070342452 315422.3899295371, 577143.4134464614 315137.5460232974, 576986.4145180347 314829.8070434941, 576834.479016655 314522.01195705903, 576665.5362938887 314182.10536366457, 576833.100293512 313972.5821042524, 576996.0020159283 313771.54149828496, 577135.3509882486 313596.76657734124, 577168.7848056415 313333.3800363332, 577215.3910471608 312995.40089902835, 577266.1245714874 312789.57072434435)"
36196.0,476 (SU),1,33.72,1920.0,380.0,0.0216,0.3141,0.0,2024-01-01,2100/01/01,AUT,36029.0,30005.0,1263.7042692022528,,,,,"LINESTRING (559258.8605200403 335773.33657768834, 559201.5169226638 335686.63027997327, 559360.3803906864 335403.83856091666, 559519.675041282 335120.29517650226, 559677.8396040644 334838.79313793837, 560013.6849463505 334781.5540465797, 560383.5178680399 334718.5492573876, 560700.9974053407 334666.5887054731, 561009.7943064378 334689.84388520534, 561305.2560539957 334712.1075026513, 561599.4456385958 334734.295650094, 561943.8928236527 334760.29501174774, 562249.799256997 334783.39161335235, 562446.0751771695 334505.04870197625, 562656.3593512751 334206.86147080746, 562828.3945433266 333962.931182797, 562993.7808390823 333728.4397425718, 563149.4385346149 333507.76019452466, 563311.835698457 333277.51957965514, 563389.9230116331 333015.8300525552, 563473.0748390679 332746.2760342817, 563568.0321280832 332438.4580435396, 563674.7732375549 332092.45377363893, 563753.4783281428 331837.33371466864, 564037.438508357 331695.199264587, 564296.7672188242 331565.4148492411, 564516.002678487 331455.6979303898, 564762.9482357113 331332.1272710717, 565040.0205299566 331193.49490663124, 565341.9564536586 331042.4488624636, 565527.218835143 330845.4892954279, 565753.2196216824 330605.22324678843, 565946.4099157964 330399.8587737586, 566152.3577737913 330180.93764317874, 566369.7287863692 329949.90239295963, 566649.3350716163 329780.18255674606, 566881.8559665808 329639.0586265584, 567088.6590400885 329513.5628428503, 567294.485595412 329388.65798955486, 567543.5942168481 329237.49797200755, 567809.6919262058 329076.05500722094, 568099.0468961174 328900.5063268234, 568344.8196684384 328751.4301214575, 568626.7690195318 328580.4103267746, 568945.6065072019 328513.82716525416, 569247.8949419674 328450.6999595268, 569502.2875778254 328397.4670126449, 569657.618135298 328115.60962062294, 569825.0517628609 327808.3744122929, 569978.7622848278 327523.0981962926, 570157.8920514034 327197.6721268542, 570410.3437413673 327070.7170874641, 570650.4625367231 326949.96657735726, 570931.095260776 326808.8558601921, 571230.6982607155 326653.82913292263, 571495.9902352211 326520.0179693226, 571751.1233481586 326392.417518105, 572051.786686537 326245.5225886547, 572344.649073901 326098.36036398506, 572456.6579779044 325890.67393995007, 572576.9524251774 325673.701732055, 572684.5211961806 325481.66718018195, 572803.2819103649 325256.037614596, 572965.6849982089 324965.1372593486, 573085.7439904027 324749.3570630234, 573232.1107478917 324483.501573307, 573187.8489672572 324161.1964639044, 573148.8964393261 323862.71794013807, 573111.3466021186 323572.0191450898, 573059.1392662629 323170.37548564945, 573016.63215446 322819.0261038727, 572966.6418304346 322453.75008601387, 572929.2973014682 322154.4642365542, 573179.0344609171 321903.65732752555, 573441.3213314853 321642.37501738, 573690.4994525436 321392.30583215493, 573948.3594561855 321144.1573518773, 574202.3753448119 320885.5775360712, 574451.7406193139 320639.11293376837, 574734.9074840078 320419.65863470227, 575023.3361732354 320187.01873419376, 575268.5841002928 319995.7693756106, 575527.1999083051 319793.3389091915, 575782.0736762537 319591.9425747086, 576074.5427585926 319371.4456263685, 576344.7773073154 319148.41237902443, 576879.304715496 318735.58251967805, 576954.1175055257 318075.5327885981, 576990.8353937874 317772.25035953044, 577192.8197972476 317593.9749218249, 577439.1853183093 317378.13716474886, 577702.1739895417 317158.22504281456, 577617.5153143203 316810.28971453407, 577538.9559735919 316487.4107078819, 577462.1258806793 316169.2989339441, 577371.0630173677 315796.3373307148, 577280.070342452 315422.3899295371, 577143.4134464614 315137.5460232974, 576986.4145180347 314829.8070434941, 576834.479016655 314522.01195705903, 576665.5362938887 314182.10536366457, 576833.100293512 313972.5821042524, 576996.0020159283 313771.54149828496, 577135.3509882486 313596.76657734124, 577168.7848056415 313333.3800363332, 577215.3910471608 312995.40089902835, 577266.1245714874 312789.57072434435)"
